subscription_id,subscription_type,date_of_beginning,date_of_ending,price
1723,премиум,2024-11-22,2025-09-09,1200
1724,премиум,2024-03-15,2024-03-29,1200
1725,студенческая,2024-11-27,2024-12-04,450
1726,базовая,2024-12-11,2024-12-16,500
1727,премиум,2024-03-03,2024-11-28,1200
1728,базовая,2024-04-16,2024-04-18,500
1729,базовая,2023-10-30,2024-03-26,500
1730,стандарт,2024-01-18,2024-02-06,700
1731,семейная,2024-02-08,2024-05-13,900
1732,стандарт,2023-10-18,2024-06-23,700
1733,стандарт,2023-06-05,2023-06-15,700
1734,премиум,2024-02-17,2024-05-17,1200
1735,стандарт,2023-12-17,2024-01-07,700
1736,премиум,2023-08-05,2024-02-05,1200
1737,стандарт,2024-09-17,2024-10-04,700
1738,стандарт,2024-02-08,2024-02-13,700
1739,семейная,2024-10-11,2025-03-24,900
1740,семейная,2024-11-19,2025-03-30,900
1741,премиум,2023-09-12,2024-06-02,1200
1742,базовая,2024-03-31,2024-12-31,500
1743,базовая,2023-09-29,2023-12-30,500
1744,семейная,2025-04-03,2025-04-12,900
1745,студенческая,2023-12-04,2024-05-08,450
1746,базовая,2024-01-25,2024-02-21,500
1747,студенческая,2023-11-28,2024-01-31,450
1748,базовая,2024-05-26,2024-11-04,500
1749,базовая,2023-10-20,2023-10-29,500
1750,семейная,2023-08-14,2024-02-11,900
1751,премиум,2023-12-08,2024-09-14,1200
1752,базовая,2023-07-14,2023-08-04,500
1753,стандарт,2024-05-24,2024-06-04,700
1754,семейная,2023-09-22,2023-10-03,900
1755,студенческая,2024-06-24,2024-07-24,450
1756,базовая,2025-04-19,2025-05-04,500
1757,стандарт,2023-10-31,2024-04-02,700
1758,семейная,2025-02-24,2025-12-30,900
1759,премиум,2023-10-28,2024-02-26,1200
1760,стандарт,2024-06-24,2025-02-04,700
1761,семейная,2025-04-22,2025-08-13,900
1762,базовая,2024-05-22,2024-06-11,500
1763,базовая,2023-09-13,2023-12-03,500
1764,стандарт,2025-05-16,2025-06-09,700
1765,студенческая,2024-07-07,2024-07-21,450
1766,базовая,2025-04-17,2025-05-10,500
1767,студенческая,2023-06-26,2023-07-06,450
1768,студенческая,2024-08-09,2024-08-14,450
1769,стандарт,2024-09-26,2025-02-13,700
1770,студенческая,2025-03-05,2025-08-17,450
1771,студенческая,2024-04-24,2024-09-14,450
1772,премиум,2024-05-13,2024-10-18,1200
1773,семейная,2023-08-14,2023-08-27,900
1774,стандарт,2023-12-29,2024-07-01,700
1775,стандарт,2023-06-11,2023-11-03,700
1776,студенческая,2024-02-15,2024-06-22,450
1777,базовая,2025-01-25,2025-05-02,500
1778,базовая,2024-09-16,2024-10-02,500
1779,стандарт,2023-10-04,2023-10-18,700
1780,стандарт,2023-10-10,2023-12-11,700
1781,стандарт,2023-06-28,2023-07-29,700
1782,стандарт,2025-04-24,2025-04-29,700
1783,базовая,2024-07-14,2024-12-23,500
1784,семейная,2024-02-08,2024-04-27,900
1785,стандарт,2024-07-08,2025-01-07,700
1786,базовая,2024-04-13,2024-05-02,500
1787,семейная,2023-09-01,2023-10-11,900
1788,базовая,2023-10-19,2023-10-28,500
1789,семейная,2024-07-29,2025-02-22,900
1790,стандарт,2024-08-24,2025-08-20,700
1791,стандарт,2024-12-04,2025-03-23,700
1792,семейная,2025-02-09,2025-02-14,900
1793,стандарт,2023-12-06,2024-11-10,700
1794,студенческая,2023-09-04,2023-09-25,450
1795,студенческая,2024-12-02,2025-04-23,450
1796,базовая,2023-11-24,2024-04-09,500
1797,семейная,2025-04-23,2025-06-11,900
1798,стандарт,2024-03-16,2024-03-26,700
1799,премиум,2025-02-27,2025-03-05,1200
1800,студенческая,2025-02-12,2025-02-23,450
1801,премиум,2023-12-09,2024-03-13,1200
1802,базовая,2024-07-13,2025-01-09,500
1803,стандарт,2023-09-24,2024-02-29,700
1804,студенческая,2024-01-11,2024-05-22,450
1805,премиум,2023-09-24,2023-10-01,1200
1806,базовая,2024-05-30,2024-06-28,500
1807,базовая,2024-09-02,2024-11-19,500
1808,премиум,2023-08-24,2024-01-21,1200
1809,стандарт,2024-06-13,2024-06-15,700
1810,премиум,2023-08-11,2024-03-07,1200
1811,премиум,2023-08-10,2023-08-13,1200
1812,премиум,2024-08-24,2024-09-10,1200
1813,студенческая,2024-07-15,2024-08-06,450
1814,базовая,2025-05-04,2025-05-16,500
1815,семейная,2025-02-22,2025-03-24,900
1816,стандарт,2025-01-27,2025-02-06,700
1817,студенческая,2024-08-23,2024-09-20,450
1818,премиум,2023-08-20,2024-02-05,1200
1819,стандарт,2023-11-26,2024-04-07,700
1820,стандарт,2024-07-06,2025-05-21,700
1821,стандарт,2025-01-12,2025-01-14,700
1822,базовая,2024-03-30,2024-04-29,500
1823,семейная,2023-12-04,2024-07-31,900
1824,стандарт,2023-12-01,2024-08-18,700
1825,стандарт,2024-05-17,2024-12-11,700
1826,семейная,2024-07-14,2025-05-17,900
1827,премиум,2024-05-27,2024-10-01,1200
1828,семейная,2025-04-21,2025-08-17,900
1829,стандарт,2023-09-23,2024-06-19,700
1830,базовая,2024-04-30,2024-10-24,500
1831,премиум,2024-05-21,2024-06-02,1200
1832,семейная,2023-05-24,2023-05-30,900
1833,премиум,2024-10-15,2025-05-19,1200
1834,студенческая,2023-06-03,2023-06-19,450
1835,премиум,2023-09-09,2023-09-10,1200
1836,базовая,2023-09-09,2023-09-20,500
1837,премиум,2025-02-23,2025-07-16,1200
1838,семейная,2024-05-10,2024-11-22,900
1839,премиум,2024-11-20,2025-04-19,1200
1840,премиум,2025-03-04,2025-06-07,1200
1841,студенческая,2024-02-22,2024-03-23,450
1842,стандарт,2023-11-05,2024-04-17,700
1843,базовая,2024-06-27,2024-09-08,500
1844,студенческая,2024-09-06,2024-10-08,450
1845,стандарт,2024-10-23,2025-07-24,700
1846,базовая,2025-02-05,2025-04-12,500
1847,стандарт,2025-03-20,2025-09-22,700
1848,базовая,2024-03-02,2024-09-28,500
1849,базовая,2025-04-01,2025-12-04,500
1850,базовая,2024-11-14,2025-06-03,500
1851,семейная,2023-05-31,2023-06-01,900
1852,стандарт,2025-04-09,2025-04-18,700
1853,семейная,2024-01-15,2024-02-08,900
1854,премиум,2023-12-25,2024-05-03,1200
1855,студенческая,2023-06-16,2023-07-06,450
1856,студенческая,2024-07-13,2024-08-04,450
1857,стандарт,2024-09-08,2024-09-11,700
1858,стандарт,2023-06-12,2023-06-30,700
1859,семейная,2025-03-02,2025-08-17,900
1860,семейная,2024-04-11,2024-12-13,900
1861,премиум,2024-03-02,2024-03-11,1200
1862,студенческая,2023-11-15,2023-11-16,450
1863,студенческая,2023-08-01,2024-06-13,450
1864,студенческая,2024-05-31,2024-06-15,450
1865,семейная,2024-12-28,2025-03-29,900
1866,студенческая,2024-02-02,2024-02-21,450
1867,стандарт,2025-01-15,2025-01-17,700
1868,студенческая,2025-01-23,2025-06-30,450
1869,премиум,2023-06-02,2023-07-03,1200
1870,базовая,2023-10-22,2024-05-28,500
1871,базовая,2024-10-11,2024-11-30,500
1872,базовая,2023-09-08,2023-09-13,500
1873,базовая,2024-06-23,2025-01-03,500
1874,премиум,2024-11-30,2025-06-06,1200
1875,стандарт,2024-10-15,2025-10-06,700
1876,базовая,2023-10-17,2023-12-23,500
1877,базовая,2023-09-15,2024-02-20,500
1878,стандарт,2024-02-28,2024-10-26,700
1879,семейная,2023-10-12,2023-10-22,900
1880,стандарт,2023-10-14,2023-11-14,700
1881,студенческая,2024-09-06,2024-10-04,450
1882,стандарт,2023-10-01,2023-10-28,700
1883,стандарт,2024-03-03,2024-03-08,700
1884,семейная,2025-04-30,2025-09-12,900
1885,премиум,2023-07-15,2023-09-29,1200
1886,базовая,2024-03-08,2024-04-04,500
1887,семейная,2024-03-03,2024-06-10,900
1888,премиум,2024-08-05,2024-08-13,1200
1889,семейная,2023-11-21,2024-05-24,900
1890,стандарт,2023-05-28,2023-08-02,700
1891,семейная,2023-12-26,2024-01-03,900
1892,студенческая,2024-07-15,2024-12-22,450
1893,базовая,2025-05-04,2025-05-12,500
1894,семейная,2024-10-10,2025-03-26,900
1895,стандарт,2024-03-12,2024-07-09,700
1896,студенческая,2024-05-07,2024-07-04,450
1897,семейная,2023-11-05,2023-11-06,900
1898,базовая,2023-06-23,2023-07-02,500
1899,базовая,2023-12-31,2024-01-07,500
1900,семейная,2023-06-09,2023-07-09,900
1901,премиум,2024-01-02,2024-07-04,1200
1902,студенческая,2025-01-31,2025-05-19,450
1903,семейная,2023-09-01,2023-09-05,900
1904,стандарт,2025-05-08,2025-06-07,700
1905,базовая,2024-03-25,2024-11-18,500
1906,премиум,2024-12-20,2025-09-21,1200
1907,стандарт,2024-08-29,2024-09-10,700
1908,базовая,2024-04-11,2024-08-05,500
1909,премиум,2024-07-01,2025-04-23,1200
1910,стандарт,2025-05-12,2025-07-22,700
1911,студенческая,2024-10-20,2024-12-20,450
1912,студенческая,2024-01-15,2024-02-09,450
1913,стандарт,2024-03-08,2024-03-16,700
1914,семейная,2024-05-27,2024-10-24,900
1915,премиум,2024-03-20,2024-07-04,1200
1916,семейная,2025-04-29,2025-07-04,900
1917,семейная,2024-04-28,2024-06-08,900
1918,студенческая,2025-02-25,2025-06-27,450
1919,семейная,2023-09-28,2023-10-19,900
1920,стандарт,2025-05-04,2025-05-23,700
1921,премиум,2025-01-27,2025-05-16,1200
1922,базовая,2024-07-19,2024-07-23,500
1923,студенческая,2023-05-25,2023-09-02,450
1924,стандарт,2024-08-06,2024-08-10,700
1925,базовая,2023-06-04,2024-01-30,500
1926,студенческая,2024-02-09,2024-12-10,450
1927,стандарт,2025-01-30,2025-09-21,700
1928,базовая,2024-10-11,2024-11-04,500
1929,базовая,2024-07-06,2025-02-20,500
1930,стандарт,2024-06-13,2024-07-21,700
1931,семейная,2024-12-01,2024-12-06,900
1932,премиум,2023-12-27,2024-02-21,1200
1933,базовая,2023-09-05,2024-01-14,500
1934,стандарт,2024-06-03,2024-10-11,700
1935,премиум,2024-10-04,2025-01-23,1200
1936,студенческая,2025-03-02,2025-03-09,450
1937,семейная,2023-11-18,2023-11-22,900
1938,базовая,2023-11-22,2024-11-16,500
1939,премиум,2024-04-09,2024-10-26,1200
1940,студенческая,2023-12-13,2023-12-29,450
1941,студенческая,2025-01-27,2025-01-31,450
1942,стандарт,2025-03-18,2025-10-09,700
1943,стандарт,2024-03-10,2024-08-15,700
1944,семейная,2024-11-06,2025-03-21,900
1945,студенческая,2024-07-05,2024-11-09,450
1946,студенческая,2024-01-02,2024-01-22,450
1947,семейная,2024-12-17,2025-05-22,900
1948,семейная,2024-07-04,2024-07-23,900
1949,премиум,2023-10-09,2024-04-22,1200
1950,базовая,2023-07-17,2024-05-26,500
1951,премиум,2024-07-18,2025-06-28,1200
1952,студенческая,2023-09-02,2023-09-09,450
1953,стандарт,2024-10-27,2025-01-19,700
1954,премиум,2024-08-06,2025-02-25,1200
1955,базовая,2023-07-10,2023-08-02,500
1956,премиум,2023-09-05,2023-12-20,1200
1957,премиум,2024-07-14,2025-06-15,1200
1958,студенческая,2024-03-05,2024-03-22,450
1959,семейная,2024-02-06,2024-03-22,900
1960,базовая,2023-09-24,2024-01-16,500
1961,стандарт,2024-09-25,2025-01-16,700
1962,семейная,2024-11-24,2025-04-18,900
1963,базовая,2023-08-16,2023-12-11,500
1964,стандарт,2024-03-29,2024-06-30,700
1965,студенческая,2023-07-16,2023-11-29,450
1966,стандарт,2023-08-20,2024-01-27,700
1967,стандарт,2023-06-03,2023-09-02,700
1968,премиум,2024-10-12,2025-01-31,1200
1969,студенческая,2024-04-20,2024-10-08,450
1970,стандарт,2024-11-05,2025-01-13,700
1971,студенческая,2024-11-17,2025-03-28,450
1972,студенческая,2024-05-05,2024-09-18,450
1973,студенческая,2024-12-17,2025-07-21,450
1974,стандарт,2024-09-15,2024-10-24,700
1975,премиум,2023-05-22,2023-09-30,1200
1976,премиум,2024-09-03,2024-09-11,1200
1977,премиум,2023-11-05,2024-04-26,1200
1978,базовая,2025-02-11,2025-04-07,500
1979,премиум,2025-01-16,2025-04-24,1200
1980,стандарт,2025-03-06,2025-03-13,700
1981,премиум,2023-07-02,2023-12-27,1200
1982,студенческая,2024-03-27,2024-09-20,450
1983,студенческая,2025-03-02,2026-01-31,450
1984,премиум,2023-09-08,2023-09-20,1200
1985,базовая,2023-08-12,2023-09-02,500
1986,премиум,2024-08-27,2024-09-10,1200
1987,премиум,2023-09-09,2023-10-29,1200
1988,стандарт,2024-05-18,2024-10-03,700
1989,семейная,2025-01-17,2025-04-19,900
1990,базовая,2024-12-16,2024-12-20,500
1991,семейная,2025-02-18,2025-06-07,900
1992,стандарт,2024-07-28,2024-08-04,700
1993,базовая,2023-07-14,2023-12-26,500
1994,базовая,2025-05-10,2025-06-04,500
1995,стандарт,2024-12-12,2024-12-19,700
1996,стандарт,2025-04-29,2025-05-11,700
1997,премиум,2024-03-16,2024-04-12,1200
1998,стандарт,2024-05-13,2024-06-07,700
1999,стандарт,2023-12-03,2024-01-04,700
2000,студенческая,2025-03-13,2025-03-14,450
2001,премиум,2023-07-07,2023-09-01,1200
2002,базовая,2025-02-28,2025-03-06,500
2003,премиум,2024-06-15,2024-07-11,1200
2004,стандарт,2023-09-26,2024-01-11,700
2005,премиум,2024-07-05,2024-10-11,1200
2006,базовая,2024-03-24,2025-03-21,500
2007,базовая,2024-04-22,2024-08-06,500
2008,стандарт,2024-12-12,2025-04-15,700
2009,стандарт,2024-03-23,2024-03-28,700
2010,базовая,2024-07-03,2024-08-02,500
2011,студенческая,2024-10-01,2024-10-03,450
2012,стандарт,2025-03-06,2025-06-08,700
2013,студенческая,2023-12-19,2024-01-18,450
2014,студенческая,2023-08-24,2024-07-06,450
2015,студенческая,2024-01-23,2025-01-14,450
2016,семейная,2024-09-16,2024-11-23,900
2017,стандарт,2024-02-08,2024-03-07,700
2018,стандарт,2025-01-27,2025-02-27,700
2019,стандарт,2025-02-05,2025-06-16,700
2020,базовая,2023-11-18,2024-05-06,500
2021,премиум,2023-07-14,2024-04-16,1200
2022,стандарт,2024-09-10,2024-09-13,700
2023,базовая,2023-12-05,2024-05-26,500
2024,студенческая,2024-07-03,2024-07-22,450
2025,стандарт,2024-12-09,2025-07-27,700
2026,студенческая,2023-08-06,2023-11-27,450
2027,студенческая,2023-11-06,2024-03-14,450
2028,премиум,2024-06-05,2025-05-04,1200
2029,базовая,2024-06-23,2024-07-21,500
2030,студенческая,2024-07-19,2024-09-16,450
2031,семейная,2024-05-29,2024-11-13,900
2032,студенческая,2024-09-29,2024-10-11,450
2033,премиум,2024-11-10,2025-10-06,1200
2034,студенческая,2023-09-12,2024-03-15,450
2035,студенческая,2024-03-16,2024-08-02,450
2036,студенческая,2024-07-19,2024-08-09,450
2037,премиум,2024-08-18,2025-01-26,1200
2038,базовая,2024-06-11,2024-06-28,500
2039,семейная,2024-10-22,2024-11-17,900
2040,семейная,2023-07-26,2024-02-07,900
2041,премиум,2024-10-30,2024-11-18,1200
2042,базовая,2023-08-28,2023-09-20,500
2043,премиум,2024-03-01,2024-08-26,1200
2044,студенческая,2024-06-03,2024-07-27,450
2045,студенческая,2024-07-20,2024-09-02,450
2046,семейная,2024-06-07,2024-07-06,900
2047,студенческая,2024-03-06,2024-03-23,450
2048,семейная,2024-10-30,2025-03-01,900
2049,премиум,2024-07-27,2025-01-24,1200
